Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,No,Travel_Rarely,,Research & Development,23,3,Life Sciences,1,560,1,Female,90.0,3,1,Research Scientist,4,Divorced,2886,3032,2.502174776290208,Y,No,22,4,2,80,2,3,3,1,3,2,0,2
52,No,Travel_Rarely,,Research & Development,7,4,Life Sciences,1,1118,2,Male,87.0,3,3,Healthcare Representative,2,Single,10445,15322,8.369972676524643,Y,No,19,3,4,80,0,18,4,3,8,6,4,0
39,Yes,Travel_Rarely,1122.0,Research & Development,6,3,Medical,1,932,4,Male,70.0,3,1,Laboratory Technician,1,Married,2404,4303,5.523598161079708,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
40,No,Travel_Rarely,658.0,Sales,10,4,Marketing,1,954,1,Male,67.0,2,3,Sales Executive,2,Divorced,9705,20652,6.885748244233669,Y,No,12,3,2,80,1,11,2,2,1,0,0,0
55,Yes,Travel_Rarely,267.0,Sales,13,4,Marketing,1,1372,1,Male,85.0,4,4,Sales Executive,3,Single,13695,9277,12.884809026222964,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
45,No,Travel_Rarely,974.0,Research & Development,1,4,Medical,1,996,4,Female,91.0,3,1,Laboratory Technician,4,Divorced,2270,11005,4.95236813316467,Y,No,14,3,4,80,2,8,2,3,5,3,0,2
35,Yes,Travel_Rarely,556.0,Research & Development,23,2,Life Sciences,1,261,2,Male,50.0,2,2,Manufacturing Director,3,Married,5916,15497,2.5362075980457286,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1
32,No,Travel_Frequently,967.0,Sales,8,3,Marketing,1,207,2,Female,43.0,3,3,Sales Executive,4,Single,8998,15589,4.4247797238258215,Y,No,14,3,4,80,0,9,2,3,9,8,3,7
27,Yes,Travel_Rarely,1420.0,Sales,2,1,Marketing,1,667,3,Male,85.0,3,1,Sales Representative,1,Divorced,3041,16346,1.8552449780474678,Y,No,11,3,2,80,1,5,3,3,4,3,0,2
33,No,Travel_Frequently,,Research & Development,6,3,Life Sciences,1,692,3,Male,30.0,3,2,Healthcare Representative,4,Divorced,7725,5335,6.565997470995462,Y,No,23,4,3,80,1,15,2,1,13,11,4,7
50,No,Travel_Rarely,1322.0,Research & Development,28,3,Life Sciences,1,1317,4,Female,43.0,3,4,Research Director,1,Married,16880,22422,12.012311578252502,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2
35,No,Non-Travel,,Research & Development,8,4,Life Sciences,1,1630,3,Female,52.0,3,2,Healthcare Representative,3,Married,4148,12250,7.200486841592774,Y,No,12,3,4,80,1,15,5,3,14,11,2,9
50,Yes,Travel_Frequently,878.0,Sales,1,4,Life Sciences,1,2044,2,Male,94.0,3,2,Sales Executive,3,Divorced,6728,14255,6.184983743346058,Y,No,12,3,4,80,2,12,3,3,6,3,0,1
38,No,Travel_Rarely,,Sales,10,4,Marketing,1,1119,3,Male,73.0,2,3,Sales Executive,3,Divorced,8740,5569,6.853587508220064,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7
44,No,Travel_Rarely,,Research & Development,3,4,Other,1,671,4,Male,35.0,3,5,Manager,4,Married,19513,9358,12.389631063379532,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1
35,No,Travel_Rarely,528.0,Human Resources,8,4,Technical Degree,1,1164,3,Male,100.0,3,1,Human Resources,3,Single,4323,7108,2.4738209984409254,Y,No,17,3,2,80,0,6,2,1,5,4,1,4
21,Yes,Travel_Rarely,,Sales,12,3,Life Sciences,1,494,3,Female,90.0,4,1,Sales Representative,2,Single,2716,25422,3.831078248881271,Y,No,15,3,4,80,0,1,0,3,1,0,0,0
40,No,Travel_Rarely,,Research & Development,2,2,Life Sciences,1,1802,3,Female,99.0,3,1,Laboratory Technician,1,Married,3377,25605,4.122553428114536,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
48,No,Travel_Rarely,855.0,Research & Development,4,3,Life Sciences,1,1363,4,Male,,3,3,Manufacturing Director,4,Single,7898,18706,4.589483847878745,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
46,No,Travel_Frequently,,Research & Development,1,3,Medical,1,124,3,Male,40.0,2,3,Healthcare Representative,1,Married,10673,3142,10.459670070643295,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5
28,Yes,Travel_Rarely,329.0,Research & Development,24,3,Medical,1,1604,3,Male,51.0,3,1,Laboratory Technician,2,Married,2408,7324,1.1696805395206304,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0
50,No,Travel_Frequently,1234.0,Research & Development,20,5,Medical,1,1606,2,Male,41.0,3,4,Healthcare Representative,3,Married,11245,20689,15.337773638847496,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13
41,Yes,Non-Travel,906.0,Research & Development,5,2,Life Sciences,1,1210,1,Male,95.0,2,1,Research Scientist,1,Divorced,2107,20293,0.9994975331747114,Y,No,17,3,1,80,1,5,2,1,1,0,0,0
37,No,Travel_Rarely,589.0,Sales,9,2,Marketing,1,1787,2,Male,46.0,2,2,Sales Executive,2,Married,4189,8800,3.3189011714051433,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
33,No,Travel_Frequently,1111.0,Sales,5,1,Life Sciences,1,1395,2,Male,61.0,3,2,Sales Executive,4,Married,9998,19293,4.24973455283548,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
31,No,Travel_Rarely,1276.0,Research & Development,2,1,Medical,1,1974,4,Female,59.0,1,1,Laboratory Technician,4,Divorced,1129,17536,0.23879100831626343,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0
47,No,Non-Travel,1169.0,Research & Development,14,4,Technical Degree,1,1934,3,Male,64.0,3,2,Research Scientist,2,Married,5467,2125,9.227247575296387,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
29,No,Non-Travel,,Sales,2,3,Life Sciences,1,469,4,Male,61.0,3,2,Sales Executive,3,Married,4649,16928,1.0893378549767505,Y,No,14,3,1,80,1,4,3,2,4,3,0,2
41,No,Non-Travel,552.0,Human Resources,4,3,Human Resources,1,1722,3,Male,60.0,1,2,Human Resources,2,Married,6430,20794,4.952013528586465,Y,No,19,3,2,80,1,10,4,3,3,2,1,2
49,No,Travel_Rarely,1098.0,Research & Development,4,2,Medical,1,1256,1,Male,85.0,2,5,Manager,3,Married,18711,12124,9.98262873180009,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
36,No,Travel_Rarely,1040.0,Research & Development,3,2,Life Sciences,1,1664,4,Male,79.0,4,2,Healthcare Representative,1,Divorced,6842,26308,6.82902015620767,Y,No,20,4,1,80,1,13,3,3,5,4,0,4
38,No,Travel_Frequently,1189.0,Research & Development,1,3,Life Sciences,1,1668,4,Male,90.0,3,2,Research Scientist,4,Married,4735,9867,10.265271747743489,Y,No,15,3,4,80,2,19,4,4,13,11,2,9
48,No,Travel_Rarely,715.0,Research & Development,1,3,Life Sciences,1,1263,4,Male,76.0,2,5,Research Director,4,Single,18265,8733,13.043441973027452,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
24,No,Travel_Frequently,,Research & Development,2,1,Technical Degree,1,1646,1,Female,32.0,3,1,Research Scientist,4,Single,3760,17218,2.7813945737803127,Y,Yes,13,3,3,80,0,6,2,3,6,3,1,3
44,No,Travel_Rarely,,Sales,5,3,Marketing,1,1267,2,Male,88.0,3,5,Manager,2,Married,18213,8751,13.391142106133735,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
58,No,Travel_Frequently,,Research & Development,15,4,Life Sciences,1,1837,1,Male,87.0,3,4,Research Director,3,Married,15787,21624,10.952620091942503,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
37,No,Travel_Rarely,290.0,Research & Development,21,3,Life Sciences,1,267,2,Male,65.0,4,1,Research Scientist,1,Married,3564,22977,3.3203396486635373,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7
48,No,Travel_Frequently,117.0,Research & Development,22,3,Medical,1,1900,4,Female,58.0,3,4,Manager,4,Divorced,17174,2437,10.999534686451716,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
35,No,Travel_Rarely,,Research & Development,25,2,Other,1,652,1,Male,,2,2,Laboratory Technician,4,Single,3681,14004,7.596664211589351,Y,No,14,3,4,80,0,9,3,3,3,2,0,2
32,No,Travel_Rarely,,Sales,7,3,Life Sciences,1,420,4,Male,91.0,2,2,Sales Executive,3,Married,5484,16985,8.753642218489842,Y,No,14,3,3,80,1,13,3,2,13,8,4,8
26,Yes,Travel_Frequently,,Research & Development,5,2,Medical,1,848,3,Female,88.0,2,1,Research Scientist,3,Married,2366,20898,4.568314944426276,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
30,No,Travel_Rarely,793.0,Research & Development,16,1,Life Sciences,1,1729,2,Male,33.0,3,1,Research Scientist,4,Married,2862,3811,4.745647044752579,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
48,No,Travel_Rarely,817.0,Sales,2,1,Marketing,1,712,2,Male,56.0,4,2,Sales Executive,2,Married,8120,18597,6.9012114008817225,Y,No,12,3,4,80,0,12,3,3,2,2,2,2
55,No,Travel_Rarely,836.0,Research & Development,2,4,Technical Degree,1,1873,2,Male,98.0,2,1,Research Scientist,4,Married,2662,7975,10.573955502445422,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
45,No,Travel_Rarely,950.0,Research & Development,28,3,Technical Degree,1,1546,4,Male,97.0,3,1,Research Scientist,4,Married,2132,4585,2.0773857460895155,Y,No,20,4,4,80,1,8,3,3,5,4,0,3
31,No,Travel_Rarely,,Research & Development,11,4,Life Sciences,1,895,4,Male,48.0,3,1,Research Scientist,4,Married,2356,14871,5.337850230942576,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2
40,No,Non-Travel,663.0,Research & Development,9,4,Other,1,1449,3,Male,81.0,3,2,Laboratory Technician,3,Divorced,3975,23099,5.6831589572230055,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
50,No,Travel_Rarely,,Research & Development,10,3,Technical Degree,1,491,4,Male,100.0,2,3,Healthcare Representative,4,Single,10496,2755,11.291088826310467,Y,No,15,3,4,80,0,20,2,3,4,3,1,3
35,No,Travel_Rarely,,Research & Development,25,3,Technical Degree,1,899,4,Male,78.0,2,3,Manufacturing Director,2,Married,10903,9129,7.219898609747533,Y,No,16,3,1,80,0,16,2,3,13,10,4,8
45,No,Travel_Rarely,1339.0,Research & Development,7,3,Life Sciences,1,86,2,Male,59.0,3,3,Research Scientist,1,Divorced,9724,18787,14.805919096730136,Y,No,17,3,3,80,1,25,2,3,1,0,0,0
52,Yes,Travel_Rarely,,Sales,5,3,Life Sciences,1,1319,2,Male,64.0,3,3,Sales Executive,2,Single,8446,21534,5.423140699370808,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
37,No,Travel_Frequently,1231.0,Sales,21,2,Medical,1,900,3,Female,54.0,3,1,Sales Representative,4,Married,2973,21222,4.4074045125346,Y,No,15,3,2,80,1,10,3,3,5,4,0,0
41,Yes,Travel_Frequently,143.0,Sales,4,3,Marketing,1,488,1,Male,56.0,3,2,Sales Executive,2,Single,9355,9558,3.9637478429440383,Y,No,18,3,3,80,0,8,5,3,8,7,7,7
45,No,Non-Travel,,Sales,9,4,Life Sciences,1,1117,2,Female,65.0,2,2,Sales Executive,3,Married,5593,17970,7.542241939504818,Y,No,13,3,4,80,1,15,2,3,15,10,4,12
22,No,Travel_Rarely,,Research & Development,1,2,Life Sciences,1,872,4,Male,33.0,2,2,Manufacturing Director,4,Married,4775,19146,2.17328088372933,Y,No,22,4,1,80,2,4,2,1,2,2,2,2
32,No,Travel_Frequently,,Sales,9,2,Medical,1,195,4,Male,35.0,1,2,Sales Executive,4,Divorced,4668,22812,5.395420772891381,Y,No,17,3,4,80,3,9,2,4,8,7,0,7
35,No,Travel_Rarely,1315.0,Research & Development,22,3,Life Sciences,1,381,2,Female,71.0,4,3,Manager,2,Divorced,11996,19100,5.844119360368641,Y,No,18,3,2,80,1,10,6,2,7,7,6,2
39,No,Non-Travel,,Research & Development,1,3,Life Sciences,1,1737,4,Male,77.0,3,2,Laboratory Technician,4,Married,6472,8989,4.921380603245006,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8
45,No,Travel_Rarely,788.0,Human Resources,24,4,Medical,1,1049,2,Male,36.0,3,1,Human Resources,2,Single,2177,8318,3.8785362168108284,Y,No,16,3,1,80,0,6,3,3,6,3,0,4
45,No,Travel_Rarely,,Research & Development,29,3,Technical Degree,1,1465,2,Male,55.0,3,3,Manufacturing Director,4,Married,9380,14720,6.006884511729342,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
28,No,Travel_Rarely,580.0,Research & Development,27,3,Medical,1,1622,2,Female,39.0,1,2,Manufacturing Director,1,Divorced,4877,20460,3.2542840581850037,Y,No,21,4,2,80,1,6,5,2,5,3,0,0
51,No,Travel_Rarely,,Sales,14,2,Life Sciences,1,500,3,Female,87.0,3,2,Sales Executive,4,Married,4936,14862,11.88591448979027,Y,No,11,3,3,80,1,18,2,2,7,7,0,7
52,No,Travel_Frequently,,Research & Development,28,2,Medical,1,1401,4,Female,59.0,4,4,Manufacturing Director,3,Married,13247,9731,12.082733107974859,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2
39,No,Non-Travel,1251.0,Sales,21,4,Life Sciences,1,1929,1,Female,32.0,1,2,Sales Executive,3,Married,5736,3987,5.466936636851634,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
25,Yes,Travel_Rarely,688.0,Research & Development,3,3,Medical,1,538,1,Male,91.0,3,1,Laboratory Technician,1,Married,4031,9396,2.5402212042350856,Y,No,13,3,3,80,1,6,5,3,2,2,0,2
38,No,Travel_Rarely,,Research & Development,2,4,Life Sciences,1,271,4,Male,88.0,3,2,Manufacturing Director,3,Married,6553,7259,7.634012489395249,Y,No,14,3,2,80,0,14,3,3,1,0,0,0
31,Yes,Travel_Rarely,542.0,Sales,20,3,Life Sciences,1,175,2,Female,71.0,1,2,Sales Executive,3,Married,4559,24788,2.7410533511693824,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2
35,No,Travel_Rarely,682.0,Sales,18,4,Medical,1,1945,2,Male,71.0,3,2,Sales Executive,1,Married,5561,15975,3.896560942479735,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
28,No,Non-Travel,1476.0,Research & Development,1,3,Life Sciences,1,1315,3,Female,55.0,1,2,Laboratory Technician,4,Married,6674,16392,5.896905460429536,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
40,No,Travel_Frequently,1184.0,Sales,2,4,Medical,1,1212,2,Male,62.0,3,2,Sales Executive,2,Married,4327,25440,5.078875988108981,Y,No,12,3,4,80,3,5,2,3,0,0,0,0
51,No,Travel_Rarely,1469.0,Research & Development,8,4,Life Sciences,1,296,2,Male,81.0,2,3,Research Director,2,Married,12490,15736,9.170926620079694,Y,No,16,3,4,80,2,16,5,1,10,9,4,7
30,No,Travel_Rarely,1092.0,Research & Development,10,3,Medical,1,1816,1,Female,64.0,3,3,Manufacturing Director,3,Single,9667,2739,5.0996094582633384,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
48,No,Travel_Rarely,1236.0,Research & Development,1,4,Life Sciences,1,664,4,Female,40.0,2,4,Manager,1,Married,15402,17997,10.32108715301355,Y,No,11,3,1,80,1,21,3,1,3,2,0,2
38,No,Travel_Frequently,,Research & Development,2,4,Life Sciences,1,803,1,Female,,4,2,Manufacturing Director,1,Single,5980,26085,8.499455265247885,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12
56,No,Travel_Rarely,1369.0,Research & Development,23,3,Life Sciences,1,1373,4,Male,68.0,3,4,Manufacturing Director,2,Married,13402,18235,15.446636791355925,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
31,No,Travel_Rarely,,Research & Development,7,4,Life Sciences,1,76,4,Male,48.0,3,2,Laboratory Technician,4,Divorced,5915,9528,3.957942161446449,Y,No,22,4,4,80,1,10,3,2,7,7,1,7
30,Yes,Travel_Rarely,740.0,Sales,1,3,Life Sciences,1,1562,2,Male,64.0,2,2,Sales Executive,1,Married,9714,5323,5.982661217516586,Y,No,11,3,4,80,1,10,4,3,10,8,6,7
43,No,Travel_Rarely,782.0,Research & Development,6,4,Other,1,661,2,Male,50.0,2,4,Research Director,4,Divorced,16627,2671,10.656445315678212,Y,Yes,14,3,3,80,1,21,3,2,1,0,0,0
41,No,Travel_Rarely,263.0,Research & Development,6,3,Medical,1,957,4,Male,59.0,3,1,Laboratory Technician,1,Single,4721,3119,7.957020496869893,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17
35,No,Travel_Rarely,,Research & Development,6,1,Life Sciences,1,1291,3,Male,66.0,3,1,Research Scientist,3,Married,3506,6020,1.2926441665532775,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
32,Yes,Travel_Rarely,,Research & Development,2,4,Life Sciences,1,1692,4,Male,95.0,3,1,Laboratory Technician,2,Single,1393,24852,-0.3436079065330586,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
35,No,Travel_Rarely,1349.0,Research & Development,7,2,Life Sciences,1,1601,3,Male,,2,1,Laboratory Technician,4,Married,2690,7713,0.6947687200305334,Y,No,18,3,4,80,1,1,5,2,1,0,0,1
27,No,Travel_Rarely,1220.0,Research & Development,5,3,Life Sciences,1,434,3,Female,85.0,3,1,Research Scientist,2,Single,2478,20938,3.2056936850546762,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2
53,No,Travel_Rarely,,Research & Development,24,4,Medical,1,1689,2,Male,48.0,4,3,Healthcare Representative,4,Married,7005,3458,6.912720655500046,Y,No,15,3,3,80,0,11,2,3,4,3,1,2
55,No,Travel_Rarely,1441.0,Research & Development,22,3,Technical Degree,1,1694,1,Male,94.0,2,1,Research Scientist,2,Divorced,3537,23737,3.421258822865458,Y,No,12,3,4,80,1,8,1,3,4,2,1,2
36,No,Travel_Rarely,,Research & Development,5,2,Life Sciences,1,304,4,Male,62.0,3,2,Laboratory Technician,2,Single,5914,9945,7.584090231293037,Y,No,16,3,4,80,0,16,3,4,13,11,3,7
42,No,Travel_Rarely,1128.0,Research & Development,13,3,Medical,1,1803,2,Male,95.0,4,2,Healthcare Representative,1,Married,5538,5696,6.439224035407977,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
37,No,Travel_Frequently,663.0,Research & Development,11,3,Other,1,306,2,Male,47.0,3,3,Research Director,4,Divorced,12185,10056,5.978614929525136,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7
59,No,Non-Travel,1420.0,Human Resources,2,4,Human Resources,1,140,3,Female,,2,5,Manager,4,Married,18844,21922,13.90071773189935,Y,No,21,4,4,80,1,30,3,3,3,2,2,2
42,No,Travel_Rarely,,Research & Development,29,3,Medical,1,1148,2,Male,56.0,1,2,Laboratory Technician,4,Single,4272,9558,7.176382913103991,Y,No,19,3,1,80,0,16,3,3,1,0,0,0
36,No,Travel_Rarely,,Research & Development,12,5,Medical,1,1073,4,Female,51.0,2,3,Manufacturing Director,4,Single,8858,15669,9.052776634864445,Y,No,11,3,2,80,0,15,2,2,14,8,7,8
48,No,Travel_Rarely,,Research & Development,4,4,Life Sciences,1,1024,3,Male,78.0,2,3,Healthcare Representative,3,Single,10999,22245,12.121520102320448,Y,No,14,3,2,80,0,27,3,3,15,11,4,8
23,No,Travel_Rarely,,Research & Development,4,1,Medical,1,1735,3,Female,51.0,3,1,Laboratory Technician,2,Single,3295,12862,0.787318960461606,Y,No,13,3,3,80,0,3,3,1,3,2,1,2
52,No,Travel_Rarely,258.0,Research & Development,8,4,Other,1,1409,3,Female,,3,1,Laboratory Technician,1,Married,2950,17363,4.559685118296121,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
26,No,Travel_Rarely,,Research & Development,2,1,Medical,1,1407,1,Male,36.0,2,1,Research Scientist,4,Single,3904,4050,3.0260423278803987,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
49,No,Travel_Frequently,636.0,Research & Development,10,4,Life Sciences,1,396,3,Female,35.0,3,5,Research Director,1,Single,18665,25594,10.5859663663349,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2
52,No,Travel_Rarely,1490.0,Research & Development,4,2,Life Sciences,1,546,4,Female,30.0,3,4,Manager,4,Married,16555,10310,15.547427314420919,Y,No,13,3,4,80,0,31,2,1,5,2,1,4
31,No,Travel_Rarely,746.0,Research & Development,8,4,Life Sciences,1,98,3,Female,61.0,3,2,Manufacturing Director,4,Single,4424,20682,4.625424341341178,Y,No,23,4,4,80,0,11,2,3,11,7,1,8
43,Yes,Travel_Frequently,,Research & Development,17,3,Technical Degree,1,1767,3,Male,38.0,2,1,Research Scientist,3,Married,2437,15587,2.8641597580525233,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
35,No,Travel_Rarely,,Research & Development,18,5,Life Sciences,1,1621,2,Male,48.0,4,2,Research Scientist,1,Married,5208,26312,7.898560610805078,Y,No,11,3,4,80,0,16,2,3,16,15,1,10
31,Yes,Travel_Frequently,667.0,Sales,1,4,Life Sciences,1,1427,2,Female,50.0,1,1,Sales Representative,3,Single,1359,16154,1.1493552187722234,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
39,No,Travel_Frequently,945.0,Research & Development,22,3,Medical,1,1043,4,Female,82.0,3,3,Manufacturing Director,1,Single,10880,5083,11.793144667061641,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8
36,No,Travel_Rarely,1223.0,Research & Development,8,3,Technical Degree,1,83,3,Female,59.0,3,3,Healthcare Representative,3,Divorced,10096,8202,8.798490453897609,Y,No,13,3,2,80,3,17,2,3,17,14,12,8
22,No,Travel_Rarely,253.0,Research & Development,11,3,Medical,1,511,1,Female,,3,1,Research Scientist,2,Married,2244,24440,0.9492084965338491,Y,No,13,3,4,80,1,2,1,3,2,1,1,2
26,No,Travel_Rarely,,Sales,23,3,Marketing,1,72,3,Female,47.0,2,2,Sales Executive,4,Married,4157,21436,2.385526157256934,Y,Yes,19,3,3,80,1,5,2,2,2,2,0,0
35,No,Travel_Frequently,636.0,Research & Development,4,4,Other,1,1185,4,Male,47.0,2,1,Laboratory Technician,4,Married,2376,26537,0.9840643014034326,Y,No,13,3,2,80,1,2,2,4,2,2,2,2
26,Yes,Travel_Rarely,,Sales,8,3,Technical Degree,1,796,4,Male,38.0,2,2,Sales Executive,1,Single,5326,3064,3.8856017596628263,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
29,No,Travel_Rarely,,Research & Development,7,1,Medical,1,912,1,Female,62.0,2,1,Laboratory Technician,4,Divorced,2532,6054,3.024924841670732,Y,No,14,3,3,80,3,8,5,3,4,3,0,3
29,Yes,Travel_Frequently,,Research & Development,14,1,Other,1,1421,3,Female,84.0,3,3,Healthcare Representative,4,Single,7553,22930,5.329309689225385,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7
30,No,Travel_Rarely,1339.0,Sales,5,3,Life Sciences,1,228,2,Female,41.0,3,3,Sales Executive,4,Married,9419,8053,5.419288667141494,Y,No,12,3,3,80,1,12,2,3,10,9,7,4
28,No,Travel_Frequently,,Research & Development,6,3,Life Sciences,1,1154,3,Male,39.0,2,1,Research Scientist,3,Divorced,2703,22088,1.5339470341519548,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2
34,No,Travel_Rarely,,Research & Development,1,2,Life Sciences,1,649,2,Male,83.0,2,1,Research Scientist,4,Married,3622,22794,1.146136132754211,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3
35,No,Travel_Rarely,619.0,Sales,1,3,Marketing,1,600,2,Male,85.0,3,2,Sales Executive,3,Married,4717,18659,9.269946619703504,Y,No,11,3,3,80,0,15,2,3,11,9,6,9
56,No,Travel_Rarely,,Research & Development,8,3,Life Sciences,1,241,3,Female,67.0,3,1,Research Scientist,1,Divorced,4257,13939,9.380543358661182,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2
32,Yes,Non-Travel,1474.0,Sales,11,4,Other,1,631,4,Male,60.0,4,2,Sales Executive,3,Married,4707,23914,2.8857239770666046,Y,No,12,3,4,80,0,6,2,3,4,2,1,2
36,No,Non-Travel,635.0,Sales,10,4,Medical,1,592,2,Male,32.0,3,3,Sales Executive,4,Single,9980,15318,4.519974540589141,Y,No,14,3,4,80,0,10,3,2,10,3,9,7
28,No,Travel_Rarely,,Research & Development,21,3,Medical,1,221,3,Male,42.0,3,1,Research Scientist,4,Married,2713,6672,3.416787255777519,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
27,No,Travel_Frequently,829.0,Sales,8,1,Marketing,1,800,3,Male,84.0,3,2,Sales Executive,4,Married,4342,24008,2.0451074486892047,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
44,No,Travel_Rarely,,Research & Development,20,3,Life Sciences,1,1475,4,Male,49.0,3,1,Research Scientist,2,Single,3420,21158,4.589999755637425,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
32,No,Travel_Rarely,638.0,Research & Development,8,2,Medical,1,865,3,Female,91.0,4,2,Research Scientist,3,Married,5175,22162,4.85576219513074,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
50,No,Travel_Frequently,1246.0,Human Resources,3,3,Medical,1,644,1,Male,,3,5,Manager,2,Married,18200,7999,16.482822771480013,Y,No,11,3,3,80,1,32,2,3,32,5,10,7
40,No,Non-Travel,,Research & Development,8,2,Life Sciences,1,1552,4,Male,72.0,3,2,Healthcare Representative,4,Divorced,4069,8841,5.093140118301556,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2
46,No,Travel_Rarely,228.0,Sales,3,3,Life Sciences,1,1527,3,Female,51.0,3,4,Manager,2,Married,16606,11380,11.42337384624222,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
47,No,Travel_Rarely,1225.0,Sales,2,4,Life Sciences,1,1676,2,Female,47.0,4,4,Manager,2,Divorced,15972,21086,15.095004829126323,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
28,No,Travel_Frequently,467.0,Sales,7,3,Life Sciences,1,1507,3,Male,,3,2,Sales Executive,1,Single,4898,11827,2.5117117383874006,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
49,No,Travel_Rarely,470.0,Research & Development,20,4,Medical,1,170,3,Female,96.0,3,2,Manufacturing Director,1,Married,6567,5549,7.722815971511636,Y,No,14,3,3,80,0,16,2,2,15,11,5,11
29,No,Travel_Rarely,,Sales,10,1,Marketing,1,463,4,Female,39.0,2,2,Sales Executive,2,Divorced,8268,11866,2.4297876493713764,Y,Yes,14,3,1,80,2,7,2,3,7,7,1,7
34,No,Travel_Frequently,,Research & Development,1,4,Other,1,1431,4,Male,91.0,3,1,Research Scientist,1,Divorced,2996,20284,5.062867853708,Y,No,14,3,3,80,2,10,2,3,4,3,1,3
26,No,Travel_Rarely,775.0,Sales,29,2,Medical,1,618,1,Male,45.0,3,2,Sales Executive,3,Divorced,4306,4267,4.138458952736173,Y,No,12,3,1,80,2,8,5,3,0,0,0,0
26,No,Travel_Frequently,921.0,Research & Development,1,1,Medical,1,1068,1,Female,66.0,2,1,Research Scientist,3,Divorced,2007,25265,3.7837466418035577,Y,No,13,3,3,80,2,5,5,3,5,3,1,3
